,datetime,day_of_week,month,is_holiday,staleness,rm_id,rolling_7_avg,rolling_30_avg,rolling_100_avg,rolling_200_avg,rolling_500_avg,rolling_7_freq,rolling_30_freq,rolling_100_freq,shifted_30_rolling_7_avg,shifted_100_rolling_7_avg,shifted_100_rolling_30_avg,shifted_30_rolling_7_freq,shifted_100_rolling_7_freq,shifted_100_rolling_30_freq
129,2025-04-28,0,4,0,129,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
130,2025-04-29,1,4,0,130,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
131,2025-04-30,2,4,0,131,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
132,2025-05-01,3,5,0,132,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
133,2025-05-02,4,5,0,133,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
134,2025-05-03,5,5,0,134,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
135,2025-05-04,6,5,0,135,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
136,2025-05-05,0,5,0,136,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
137,2025-05-06,1,5,0,137,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
138,2025-05-07,2,5,0,138,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
139,2025-05-08,3,5,0,139,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
140,2025-05-09,4,5,0,140,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
141,2025-05-10,5,5,0,141,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
142,2025-05-11,6,5,0,142,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
143,2025-05-12,0,5,0,143,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
144,2025-05-13,1,5,0,144,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
145,2025-05-14,2,5,0,145,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
146,2025-05-15,3,5,0,146,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
147,2025-05-16,4,5,0,147,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
148,2025-05-17,5,5,0,148,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
149,2025-05-18,6,5,0,149,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
150,2025-05-19,0,5,0,150,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
151,2025-05-20,1,5,0,151,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
152,2025-05-21,2,5,0,152,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
153,2025-05-22,3,5,0,153,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
154,2025-05-23,4,5,0,154,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
155,2025-05-24,5,5,0,155,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
156,2025-05-25,6,5,0,156,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
157,2025-05-26,0,5,0,157,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
158,2025-05-27,1,5,0,158,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
159,2025-05-28,2,5,0,159,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
160,2025-05-29,3,5,0,160,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
161,2025-05-30,4,5,0,161,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
162,2025-05-31,5,5,0,162,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664
0,2024-12-20,4,12,0,0,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,16420.0,16628.571428571428,13071.333333333334,0.42857142857142855,0.5714285714285714,0.4
1,2024-12-21,5,12,0,1,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,19657.14285714286,16725.714285714286,13863.333333333334,0.5714285714285714,0.5714285714285714,0.43333333333333335
2,2024-12-22,6,12,0,2,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,25700.0,16725.714285714286,13863.333333333334,0.7142857142857143,0.5714285714285714,0.43333333333333335
3,2024-12-23,0,12,0,3,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,25700.0,16725.714285714286,13863.333333333334,0.7142857142857143,0.5714285714285714,0.43333333333333335
4,2024-12-24,1,12,0,4,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,25700.0,16725.714285714286,13863.333333333334,0.7142857142857143,0.5714285714285714,0.43333333333333335
5,2024-12-25,2,12,1,5,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,19028.571428571428,13331.42857142857,13863.333333333334,0.5714285714285714,0.42857142857142855,0.43333333333333335
6,2024-12-26,3,12,1,6,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,19120.0,6700.0,13863.333333333334,0.5714285714285714,0.2857142857142857,0.43333333333333335
7,2024-12-27,4,12,0,7,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,10048.57142857143,15416.0,0.5714285714285714,0.2857142857142857,0.4666666666666667
8,2024-12-28,5,12,0,8,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,19008.571428571428,13380.0,16985.333333333332,0.5714285714285714,0.2857142857142857,0.5
9,2024-12-29,6,12,0,9,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,16002.857142857143,20057.14285714286,18543.333333333332,0.5714285714285714,0.42857142857142855,0.5333333333333333
10,2024-12-30,0,12,0,10,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,16002.857142857143,20057.14285714286,18543.333333333332,0.5714285714285714,0.42857142857142855,0.5333333333333333
11,2024-12-31,1,12,0,11,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,16002.857142857143,20057.14285714286,18543.333333333332,0.5714285714285714,0.42857142857142855,0.5333333333333333
12,2025-01-01,2,1,0,12,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,16002.857142857143,26680.0,20088.666666666668,0.5714285714285714,0.5714285714285714,0.5666666666666667
13,2025-01-02,3,1,0,13,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,18942.85714285714,33402.857142857145,21657.333333333332,0.5714285714285714,0.7142857142857143,0.6
14,2025-01-03,4,1,0,14,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,18671.428571428572,33317.142857142855,22396.0,0.5714285714285714,0.7142857142857143,0.6
15,2025-01-04,5,1,0,15,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,18894.285714285714,33165.71428571428,22396.0,0.5714285714285714,0.7142857142857143,0.6
16,2025-01-05,6,1,0,16,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15857.142857142857,33080.0,23167.333333333332,0.42857142857142855,0.7142857142857143,0.6
17,2025-01-06,0,1,0,17,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15857.142857142857,33080.0,22410.666666666668,0.42857142857142855,0.7142857142857143,0.5666666666666667
18,2025-01-07,1,1,0,18,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15857.142857142857,33080.0,20875.333333333332,0.42857142857142855,0.7142857142857143,0.5333333333333333
19,2025-01-08,2,1,0,19,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,22394.285714285714,33025.71428571428,22408.0,0.5714285714285714,0.7142857142857143,0.5666666666666667
20,2025-01-09,3,1,0,20,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,16017.142857142857,32971.42857142857,23964.0,0.42857142857142855,0.7142857142857143,0.6
21,2025-01-10,4,1,0,21,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,19697.14285714286,26402.85714285714,22462.666666666668,0.42857142857142855,0.5714285714285714,0.5666666666666667
22,2025-01-11,5,1,0,22,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,19965.714285714286,19828.571428571428,20906.0,0.42857142857142855,0.42857142857142855,0.5333333333333333
23,2025-01-12,6,1,0,23,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,26322.85714285714,13237.142857142857,20159.333333333332,0.5714285714285714,0.2857142857142857,0.5
24,2025-01-13,0,1,0,24,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,26322.85714285714,13237.142857142857,19390.0,0.5714285714285714,0.2857142857142857,0.4666666666666667
25,2025-01-14,1,1,0,25,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,26322.85714285714,13237.142857142857,19390.0,0.5714285714285714,0.2857142857142857,0.4666666666666667
26,2025-01-15,2,1,0,26,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,23025.714285714286,9937.142857142857,20152.666666666668,0.5714285714285714,0.2857142857142857,0.5
27,2025-01-16,3,1,0,27,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,25985.714285714286,9780.0,21672.0,0.7142857142857143,0.2857142857142857,0.5333333333333333
28,2025-01-17,4,1,0,28,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,19300.0,13068.57142857143,21647.333333333332,0.5714285714285714,0.42857142857142855,0.5333333333333333
29,2025-01-18,5,1,0,29,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,16428.571428571428,20884.0,0.5714285714285714,0.5714285714285714,0.5333333333333333
30,2025-01-19,6,1,0,30,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19685.714285714286,20872.666666666668,0.7142857142857143,0.7142857142857143,0.5333333333333333
31,2025-01-20,0,1,0,31,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19685.714285714286,20080.666666666668,0.7142857142857143,0.7142857142857143,0.5
32,2025-01-21,1,1,0,32,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19685.714285714286,20080.666666666668,0.7142857142857143,0.7142857142857143,0.5
33,2025-01-22,2,1,0,33,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,23105.714285714286,21641.333333333332,0.7142857142857143,0.7142857142857143,0.5333333333333333
34,2025-01-23,3,1,0,34,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19828.571428571428,22396.0,0.7142857142857143,0.7142857142857143,0.5666666666666667
35,2025-01-24,4,1,0,35,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19737.14285714286,23142.0,0.7142857142857143,0.7142857142857143,0.6
36,2025-01-25,5,1,0,36,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19688.571428571428,23914.666666666668,0.7142857142857143,0.7142857142857143,0.6333333333333333
37,2025-01-26,6,1,0,37,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19682.85714285714,23120.666666666668,0.7142857142857143,0.7142857142857143,0.6333333333333333
38,2025-01-27,0,1,0,38,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19682.85714285714,21551.333333333332,0.7142857142857143,0.7142857142857143,0.6
39,2025-01-28,1,1,0,39,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19682.85714285714,19993.333333333332,0.7142857142857143,0.7142857142857143,0.5666666666666667
40,2025-01-29,2,1,0,40,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19685.714285714286,21554.666666666668,0.7142857142857143,0.7142857142857143,0.6
41,2025-01-30,3,1,0,41,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19708.571428571428,22314.666666666668,0.7142857142857143,0.7142857142857143,0.6333333333333333
42,2025-01-31,4,1,0,42,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19900.0,21560.0,0.7142857142857143,0.7142857142857143,0.6333333333333333
43,2025-02-01,5,2,0,43,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,23231.428571428572,21541.333333333332,0.7142857142857143,0.7142857142857143,0.6333333333333333
44,2025-02-02,6,2,0,44,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,23265.714285714286,20775.333333333332,0.7142857142857143,0.7142857142857143,0.6333333333333333
45,2025-02-03,0,2,0,45,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,23265.714285714286,19241.333333333332,0.7142857142857143,0.7142857142857143,0.6
46,2025-02-04,1,2,0,46,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,23265.714285714286,17703.333333333332,0.7142857142857143,0.7142857142857143,0.5666666666666667
47,2025-02-05,2,2,0,47,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,20011.428571428572,18505.333333333332,0.7142857142857143,0.7142857142857143,0.6
48,2025-02-06,3,2,0,48,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,16754.285714285714,18505.333333333332,0.7142857142857143,0.5714285714285714,0.6
49,2025-02-07,4,2,0,49,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,13365.714285714286,16972.666666666668,0.7142857142857143,0.42857142857142855,0.5666666666666667
50,2025-02-08,5,2,0,50,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,6722.857142857143,15416.666666666666,0.7142857142857143,0.2857142857142857,0.5333333333333333
51,2025-02-09,6,2,0,51,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,3437.1428571428573,15416.666666666666,0.7142857142857143,0.14285714285714285,0.5333333333333333
52,2025-02-10,0,2,0,52,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,3437.1428571428573,15416.666666666666,0.7142857142857143,0.14285714285714285,0.5333333333333333
53,2025-02-11,1,2,0,53,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,3437.1428571428573,15416.666666666666,0.7142857142857143,0.14285714285714285,0.5333333333333333
54,2025-02-12,2,2,0,54,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,6734.285714285715,16988.0,0.7142857142857143,0.14285714285714285,0.5666666666666667
55,2025-02-13,3,2,0,55,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,13571.42857142857,18583.333333333332,0.7142857142857143,0.2857142857142857,0.6
56,2025-02-14,4,2,0,56,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,20162.85714285714,19358.666666666668,0.7142857142857143,0.42857142857142855,0.6
57,2025-02-15,5,2,0,57,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,26945.714285714286,19422.0,0.7142857142857143,0.5714285714285714,0.6
58,2025-02-16,6,2,0,58,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,26945.714285714286,18654.666666666668,0.7142857142857143,0.5714285714285714,0.5666666666666667
59,2025-02-17,0,2,0,59,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,26945.714285714286,17870.666666666668,0.7142857142857143,0.5714285714285714,0.5333333333333333
60,2025-02-18,1,2,0,60,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,26945.714285714286,17110.666666666668,0.7142857142857143,0.5714285714285714,0.5
61,2025-02-19,2,2,0,61,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,26957.14285714286,18684.666666666668,0.7142857142857143,0.5714285714285714,0.5333333333333333
62,2025-02-20,3,2,0,62,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,20120.0,18684.666666666668,0.7142857142857143,0.42857142857142855,0.5333333333333333
63,2025-02-21,4,2,0,63,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,13528.57142857143,17124.0,0.7142857142857143,0.2857142857142857,0.5
64,2025-02-22,5,2,0,64,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,6745.714285714285,16369.333333333334,0.7142857142857143,0.14285714285714285,0.4666666666666667
65,2025-02-23,6,2,0,65,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,6745.714285714285,15623.333333333334,0.7142857142857143,0.14285714285714285,0.43333333333333335
66,2025-02-24,0,2,0,66,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,6745.714285714285,14850.666666666666,0.7142857142857143,0.14285714285714285,0.4
67,2025-02-25,1,2,0,67,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,6745.714285714285,14092.0,0.7142857142857143,0.14285714285714285,0.36666666666666664
68,2025-02-26,2,2,0,68,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,6671.428571428572,15648.666666666666,0.7142857142857143,0.14285714285714285,0.4
69,2025-02-27,3,2,0,69,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,10017.142857142857,16429.333333333332,0.7142857142857143,0.2857142857142857,0.43333333333333335
70,2025-02-28,4,2,0,70,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,16420.0,16362.0,0.7142857142857143,0.42857142857142855,0.43333333333333335
71,2025-03-01,5,3,0,71,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19657.14285714286,16357.333333333334,0.7142857142857143,0.5714285714285714,0.43333333333333335
72,2025-03-02,6,3,0,72,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,25700.0,16976.666666666668,0.7142857142857143,0.7142857142857143,0.43333333333333335
73,2025-03-03,0,3,0,73,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,25700.0,15426.666666666666,0.7142857142857143,0.7142857142857143,0.4
74,2025-03-04,1,3,0,74,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,25700.0,14660.0,0.7142857142857143,0.7142857142857143,0.36666666666666664
75,2025-03-05,2,3,0,75,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19028.571428571428,14660.0,0.7142857142857143,0.5714285714285714,0.36666666666666664
76,2025-03-06,3,3,0,76,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19120.0,15462.0,0.7142857142857143,0.5714285714285714,0.4
77,2025-03-07,4,3,0,77,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15994.285714285714,15424.666666666666,0.7142857142857143,0.5714285714285714,0.4
78,2025-03-08,5,3,0,78,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,19008.571428571428,16883.333333333332,0.7142857142857143,0.5714285714285714,0.43333333333333335
79,2025-03-09,6,3,0,79,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,16002.857142857143,17592.0,0.7142857142857143,0.5714285714285714,0.4666666666666667
80,2025-03-10,0,3,0,80,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,16002.857142857143,17592.0,0.7142857142857143,0.5714285714285714,0.4666666666666667
81,2025-03-11,1,3,0,81,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,16002.857142857143,17592.0,0.7142857142857143,0.5714285714285714,0.4666666666666667
82,2025-03-12,2,3,0,82,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,16002.857142857143,17592.0,0.7142857142857143,0.5714285714285714,0.4666666666666667
83,2025-03-13,3,3,0,83,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,18942.85714285714,19080.0,0.7142857142857143,0.5714285714285714,0.5
84,2025-03-14,4,3,0,84,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,18671.428571428572,18210.0,0.7142857142857143,0.5714285714285714,0.5
85,2025-03-15,5,3,0,85,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,18894.285714285714,18125.333333333332,0.7142857142857143,0.5714285714285714,0.5
86,2025-03-16,6,3,0,86,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15857.142857142857,16587.333333333332,0.7142857142857143,0.42857142857142855,0.4666666666666667
87,2025-03-17,0,3,0,87,3126,15994.285714285714,19484.0,18645.0,16139.6,16940.5,0.5714285714285714,0.5666666666666667,0.52,15994.285714285714,15857.142857142857,15004.666666666666,0.7142857142857143,0.42857142857142855,0.43333333333333335
