,datetime,day_of_week,month,is_holiday,staleness,rm_id,rolling_7_avg,rolling_30_avg,rolling_100_avg,rolling_200_avg,rolling_500_avg,rolling_7_freq,rolling_30_freq,rolling_100_freq,shifted_30_rolling_7_avg,shifted_100_rolling_7_avg,shifted_100_rolling_30_avg,shifted_30_rolling_7_freq,shifted_100_rolling_7_freq,shifted_100_rolling_30_freq,rolling_7_short_decay,rolling_30_medium_decay,rolling_100_long_decay,shifted_30_rolling_7_short_decay,shifted_100_rolling_7_medium_decay,shifted_100_rolling_30_medium_decay,predicted_net,predicted_cumulative
79,2024-09-26,3,9,0,79,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,64587.0,59794.066666666666,0.0,0.7142857142857143,0.6666666666666666,29.40663614213396,14333.656035672488,32322.381552110008,590.6480760195767,98298.93099274069,91004.27072076428,114187.63,5.4188965e+06
80,2024-09-27,4,9,0,80,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,64587.0,56966.4,0.0,0.7142857142857143,0.6333333333333333,26.608224719971435,14049.830629801538,32000.768482043688,534.4404800734611,96352.48174655673,84983.88245571166,129192.82,5.5480895e+06
81,2024-09-28,5,9,0,81,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,64587.0,56966.4,0.0,0.7142857142857143,0.6333333333333333,24.076117354139555,13771.625343516082,31682.355515492967,483.5817440835694,94444.57477778825,83301.0888355458,-1179.6415,5.54691e+06
82,2024-09-29,6,9,0,82,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,61649.57142857143,60306.76666666667,0.0,0.7142857142857143,0.6666666666666666,21.7849718630504,13498.928890992154,31367.110810895858,437.56285672590286,88364.14412361015,86439.46256036038,-6717.3716,5.5401925e+06
83,2024-09-30,0,9,0,83,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,69232.42857142857,64242.333333333336,0.0,0.7142857142857143,0.7,19.711857692548524,13231.63219001274,31055.002843519174,395.9232455083046,97267.93371029467,90257.11142884991,85748.766,5.6259415e+06
84,2024-10-01,1,10,0,84,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,66502.85714285714,63933.76666666667,0.0,0.7142857142857143,0.7,17.83602641921788,12969.628318333444,30746.0004023061,358.2461672061514,91582.9309790964,88044.96515524341,99983.26,5.725925e+06
85,2024-10-02,2,10,0,85,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,57069.28571428572,61405.833333333336,0.0,0.7142857142857143,0.7,16.138704093186274,12712.812470912166,30440.072586755006,324.15453695609284,77035.47796349996,82889.20496154412,95595.0,5.82152e+06
86,2024-10-03,3,10,0,86,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,51277.857142857145,57307.53333333333,0.0,0.5714285714285714,0.6666666666666666,14.602903342125046,12461.081917985677,30137.188803829402,293.3071542639932,67847.26149849447,75825.30582485475,88683.6,5.9102035e+06
87,2024-10-04,4,10,0,87,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,51277.857142857145,53575.2,0.0,0.5714285714285714,0.6333333333333333,13.213253355917118,12214.335963976358,29837.318764898588,265.39528815570634,66503.79570832079,69483.28877913606,115153.805,6.0253575e+06
88,2024-10-05,5,10,0,88,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,51277.857142857145,53575.2,0.0,0.5714285714285714,0.6333333333333333,11.955846050423006,11972.475907212616,29540.43248270878,240.13958729371893,65186.93232315952,68107.42747829932,-11112.274,6.014245e+06
89,2024-10-06,6,10,0,89,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,55118.857142857145,57811.8,0.0,0.5714285714285714,0.6666666666666666,10.818096870700181,11735.405000446895,29246.500268384352,217.28728413506946,68682.32530228433,72037.93873337154,-9047.718,6.0051975e+06
90,2024-10-07,0,10,0,90,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,57360.0,62270.3,0.0,0.5714285714285714,0.7,9.78861884054725,11503.02841215551,28955.492728458925,196.60966514882222,70059.66220806734,76057.11617146122,87433.41,6.092631e+06
91,2024-10-08,1,10,0,91,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,56280.142857142855,65586.16666666667,0.0,0.5714285714285714,0.7,8.857108597818923,11275.253188604742,28667.380761936,177.89978177417495,67379.56422754735,78520.89751393424,97848.45,6.1904795e+06
92,2024-10-09,2,10,0,92,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,73195.57142857143,67212.76666666666,0.0,0.5714285714285714,0.7,8.014243274914575,11051.988216668131,28382.135557378835,160.97037920970504,85895.79877988613,78874.91235276932,110297.81,6.3007775e+06
93,2024-10-10,3,10,0,93,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,90127.42857142857,67330.73333333334,0.0,0.7142857142857143,0.7,7.251587192385747,10833.144187379996,28099.728590029266,145.65202230437885,103671.21964409055,77448.77841117629,121068.58,6.421846e+06
94,2024-10-11,4,10,0,94,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,90127.42857142857,65976.06666666667,0.0,0.7142857142857143,0.6666666666666666,6.561507431820955,10618.633560210661,27820.131618955227,131.79139979361008,101618.39195523078,74387.80744625766,120949.61,6.5427955e+06
95,2024-10-12,5,10,0,95,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,90127.42857142857,62233.03333333333,0.0,0.7142857142857143,0.6333333333333333,5.937097443032636,10408.370528049078,27543.316684226593,119.24978990859509,99606.21297808307,68778.13858363239,-2513.155,6.5402825e+06
96,2024-10-13,6,10,0,96,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,78666.42857142857,63795.4,0.0,0.7142857142857143,0.6666666666666666,5.372107920981549,10202.270982878837,27269.256104119228,107.90167200222385,85218.32473160443,69108.73179715106,-952.28644,6.53933e+06
97,2024-10-14,0,10,0,97,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,85800.0,69918.4,0.0,0.7142857142857143,0.7,4.860884260631473,10000.252482133843,26997.922472346723,97.63347029625517,91105.57569359186,74241.91239597707,112390.766,6.651721e+06
98,2024-10-15,1,10,0,98,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,87494.28571428571,69485.93333333333,0.0,0.7142857142857143,0.7,4.398309963761411,9802.234215720178,26729.288655319804,88.34241717675411,91064.99525169573,72321.70806814735,125664.7,6.7773855e+06
99,2024-10-16,2,10,0,99,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.7142857142857143,0.7,3.979755431331711,9608.136973691004,26463.327789432897,79.93552466126975,80920.32988824221,70995.06310481258,121032.34,6.898418e+06
100,2024-10-17,3,10,0,100,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,3.6010316289007736,9417.883114561504,26200.013278377777,72.32865374385312,79318.0,69589.26666666666,142915.81,7.041334e+06
101,2024-10-18,4,10,0,101,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,3.2583481613604026,9231.396534251278,25939.318790483914,65.44567230360502,77747.39836934522,68211.30686305667,150221.23,7.191555e+06
102,2024-10-19,5,10,0,102,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,2.9482753373875643,9048.60263564168,25681.218256085267,59.21769314882144,76207.89673468396,66860.63249168813,32857.117,7.224412e+06
103,2024-10-20,6,10,0,103,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,2.667709843940857,8869.428298735986,25425.68586491332,53.58238457082535,74698.87927483545,65536.70326480323,24091.52,7.2485035e+06
104,2024-10-21,0,10,0,104,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,2.4138436872605586,8693.801851410404,25172.696063516003,48.483346507275414,73219.74236269518,64238.98959305863,116459.68,7.364963e+06
105,2024-10-22,1,10,0,105,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,2.184136089523245,8521.653040744292,24922.223552702355,43.86954607138587,71769.89432377624,62966.972373682525,121688.36,7.4866515e+06
106,2024-10-23,2,10,0,106,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,1.9762880598833712,8352.913004918031,24674.243285012566,39.69480679764237,70348.7551995315,61720.142782826726,126722.85,7.6133745e+06
107,2024-10-24,3,10,0,107,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,1.788219385400166,8187.514245667397,24428.730462213218,35.91734649221496,68955.75651536249,60498.00207203027,142860.69,7.756235e+06
108,2024-10-25,4,10,0,108,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,1.6180478115673345,8025.390601283342,24185.660532817434,32.49935906271873,67590.34105322196,59300.0613687134,149313.6,7.9055485e+06
109,2024-10-26,5,10,0,109,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,1.4640702040773224,7866.477220146435,23945.009189629716,29.40663614213396,66251.96262871927,58125.841480622046,18232.256,7.923781e+06
110,2024-10-27,6,10,0,110,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,1.3247455032807052,7710.710534785348,23706.752367315203,26.608224719971435,64940.08587263936,56974.872704144494,21459.322,7.9452405e+06
111,2024-10-28,0,10,0,111,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,1.1986793007432615,7558.028236449019,23470.866239993113,24.076117354139555,63654.18601678787,55846.6946364237,112970.3,8.058211e+06
112,2024-10-29,1,10,0,112,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,1.0846098835376827,7408.369250182324,23237.32721885414,21.7849718630504,62393.74868407689,54740.85599119,125590.26,8.1838015e+06
113,2024-10-30,2,10,0,113,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.9813956065965181,7261.673710395278,23006.11194980156,19.711857692548524,61158.26968276727,53656.91441824058,127473.69,8.311275e+06
114,2024-10-31,3,10,0,114,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.8880034667446282,7117.882936915995,22777.19731111579,17.83602641921788,59947.25480478523,52594.43632649353,143611.52,8.454887e+06
115,2024-11-01,4,11,0,115,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.8034987640561907,6976.939411517849,22550.560411142185,16.138704093186274,58760.2196280325,51552.99671054558,154889.83,8.609777e+06
116,2024-11-02,5,11,0,116,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.7270357470636885,6838.78675491141,22326.178586001886,14.602903342125046,57596.68932261102,50532.1789806643,16301.372,8.626078e+06
117,2024-11-03,6,11,0,117,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.6578491481929531,6703.369704191974,22104.029397325405,13.213253355917118,56456.198460884676,49531.57479614664,15993.258,8.642071e+06
118,2024-11-04,0,11,0,118,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.5952465247080663,6570.634090733669,21884.09063000874,11.955846050423006,55338.29083130204,48550.78390197726,112102.53,8.754174e+06
119,2024-11-05,1,11,0,119,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.5386013285117248,6440.526818521282,21666.34028999188,10.818096870700181,54242.51925590564,47589.413968721085,132191.1,8.886365e+06
120,2024-11-06,2,11,0,120,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.4873466354412869,6312.9958429111375,21450.756602059362,9.78861884054725,53168.44541145484,46647.08043558638,135884.22,9.022249e+06
121,2024-11-07,3,11,0,121,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.4409694713012063,6187.990149812558,21237.31800766274,8.857108597818923,52115.63965409067,45723.40635659527,151751.89,9.174001e+06
122,2024-11-08,4,11,0,122,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.39900567784486585,6065.459735281539,21026.003162764708,8.014243274914575,51083.68084747261,44818.02224980035,157158.73,9.33116e+06
123,2024-11-09,5,11,0,123,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.36103526732283575,5945.355585518509,20816.79093570468,7.251587192385747,50072.156194318355,43930.56594948693,23079.963,9.35424e+06
124,2024-11-10,6,11,0,124,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.3266782191043173,5827.6296572621495,20609.660405085604,6.561507431820955,49080.66107127948,43060.682461302014,24747.004,9.378987e+06
125,2024-11-11,0,11,0,125,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.295590676302936,5712.23485857146,20404.59085768182,5.937097443032636,48108.798867086654,42208.0238202517,126328.34,9.505315e+06
126,2024-11-12,1,11,0,126,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.26746150434145183,5599.125029988346,20201.561786367678,5.372107920981549,47156.18082389988,41372.24895151065,150986.95,9.656302e+06
127,2024-11-13,2,11,0,127,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.24200917701233296,5488.254926073223,20000.552888066868,4.860884260631473,46222.42588180011,40553.02353398753,144175.03,9.800477e+06
128,2024-11-14,3,11,0,128,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.21897895886884652,5379.580197306237,19801.544061722045,4.398309963761411,45307.1605263603,39750.0198665922,162612.69,9.96309e+06
129,2024-11-15,4,11,0,129,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.19814035574708974,5273.057372346867,19604.515406284736,3.979755431331711,44410.01863923456,38962.916737150845,164193.67,1.0127284e+07
130,2024-11-16,5,11,0,130,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.17928480790292325,5168.643840644803,19409.447218725203,3.6010316289007736,43530.64135170599,38191.39929391683,24275.76,1.015156e+07
131,2024-11-17,6,11,0,131,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.16222360267595415,5066.2978353951685,19216.319992062137,3.2583481613604026,42668.67690113439,37435.15891962583,21223.28,1.0172783e+07
132,2024-11-18,0,11,0,132,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.1467859857898018,4965.978416831231,19025.114413411935,2.9482753373875643,41823.78049024652,36693.89310804478,133890.2,1.0306673e+07
133,2024-11-19,1,11,0,133,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.13281745238590711,4867.645455847954,18835.81136205739,2.667709843940857,40995.6141492126,35967.30534296538,137065.72,1.0443739e+07
134,2024-11-20,2,11,0,134,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.12017820068697822,4771.25961794982,18648.39190753561,2.4138436872605586,40183.846600453835,35255.10497959364,129458.86,1.0573198e+07
135,2024-11-21,3,11,0,135,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.10874173281381282,4676.78234751651,18462.83730774496,2.184136089523245,39388.15312612702,34557.007128288074,143751.95,1.071695e+07
136,2024-11-22,4,11,0,136,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.0983935887520066,4584.1758523801345,18279.129007070835,1.9762880598833712,38608.21543823303,33872.73254060006,146940.52,1.0863891e+07
137,2024-11-23,5,11,0,137,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.08903020079765771,4493.403088707872,18097.248634530075,1.788219385400166,37843.72155129741,33202.00749757073,16270.076,1.0880161e+07
138,2024-11-24,6,11,0,138,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.08055785701697553,4404.427746183935,17917.178001933862,1.6180478115673345,37094.36565757198,32544.563700239774,18366.383,1.0898527e+07
139,2024-11-25,0,11,0,139,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.07289176334575016,4317.214233484955,17738.899102068874,1.4640702040773224,36359.84800470772,31900.13816232221,112393.195,1.101092e+07
140,2024-11-26,1,11,0,140,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.0659551949418568,4231.727664042994,17562.394106896554,1.3247455032807052,35639.87477584978,31268.473105010427,118196.08,1.1129116e+07
141,2024-11-27,2,11,0,141,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.05967872829724811,4147.933842090437,17387.645365770302,1.1986793007432615,34934.157972106856,30649.315853859185,97129.52,1.1226246e+07
142,2024-11-28,3,11,0,142,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.05399954642415155,4065.7992489812386,17214.635403670378,1.0846098835376827,34242.41529734775,30042.418737712476,105364.555,1.1331611e+07
143,2024-11-29,4,11,0,143,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.04886081016154215,3985.2910297830117,17043.346919456402,0.9813956065965181,33564.3700452792,29447.538989631772,108747.12,1.1440358e+07
144,2024-11-30,5,11,0,144,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.04421108930971499,3906.3769801346207,16873.762784137205,0.8880034667446282,32899.750988759675,28864.438649786014,12458.782,1.1452817e+07
145,2024-12-01,6,12,0,145,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.04000384789955974,3829.0255333640043,16705.866039157936,0.8034987640561907,32248.29227130484,28292.884470264482,6311.925,1.1459129e+07
146,2024-12-02,0,12,0,146,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.0361969784449409,3753.205747861088,16539.63989470419,0.7270357470636885,31609.733300741493,27732.647821774543,72041.414,1.153117e+07
147,2024-12-03,1,12,0,147,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.032752380516823616,3678.887294700727,16375.06772802299,0.6578491481929531,30983.81864496718,27183.504602186887,73771.24,1.1604941e+07
148,2024-12-04,2,12,0,148,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.029635579421373907,3606.0404455107305,16212.133081760529,0.5952465247080663,30370.29792977394,26645.235146891664,71487.33,1.1676428e+07
149,2024-12-05,3,12,0,149,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.02681538116563559,3534.636060580119,16050.819662316399,0.5386013285117248,29768.92573869531,26117.624140929736,77515.41,1.1753943e+07
150,2024-12-06,4,12,0,150,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.024263560257563817,3464.6455772028485,15891.111338214227,0.4873466354412869,29179.461514836465,25600.46053286381,88176.62,1.184212e+07
151,2024-12-07,5,12,0,151,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.021954577215813974,3396.0409982523497,15732.992138488517,0.4409694713012063,28601.669464648225,25093.53745035506,5555.1455,1.1847675e+07
152,2024-12-08,6,12,0,152,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.019865322962028233,3328.794880982302,15576.446251087522,0.39900567784486585,28035.318463606523,24596.652117411406,5369.2393,1.1853044e+07
153,2024-12-09,0,12,0,153,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.017974887537412058,3262.8803260491704,15421.458021292055,0.36103526732283575,27480.181963759493,24109.605773274452,70386.93,1.1923431e+07
154,2024-12-10,1,12,0,154,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.016264350828838682,3198.27096675211,15268.011950149972,0.3266782191043173,26936.03790310528,23632.203592912505,76865.86,1.2000297e+07
155,2024-12-11,2,12,0,155,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.014716593209997417,3134.940958485932,15116.09269292629,0.295590676302936,26402.668616764273,23164.254609087977,87085.3,1.2087382e+07
156,2024-12-12,3,12,0,156,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.0133161242024196,3072.8649684029183,14965.685057568688,0.26746150434145183,25879.860749910244,22705.571635967925,96561.22,1.2183943e+07
157,2024-12-13,4,12,0,157,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.012048927441563507,3012.018165279345,14816.774003188288,0.24200917701233296,25367.405172425595,22255.97119424726,108770.77,1.2292714e+07
158,2024-12-14,5,12,0,158,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.010902320396326928,2952.3762095826614,14669.344638555558,0.21897895886884652,24865.09689524649,21815.273437754524,10601.493,1.2303315e+07
159,2024-12-15,6,12,0,159,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.00986482743801324,2893.9152437353514,14523.382220611182,0.19814035574708974,24372.73498836453,21383.302081511083,10703.378,1.2314018e+07
160,2024-12-16,0,12,0,160,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.008926064988382195,2836.611882571587,14378.872152991722,0.17928480790292325,23890.12250045205,20959.884331214744,86176.51,1.2400195e+07
161,2024-12-17,1,12,0,161,2130,79318.0,69589.26666666666,71219.02,57405.125,37667.392,0.7142857142857143,0.7,0.66,79318.0,79318.0,69589.26666666666,0.0,0.0,0.36666666666666664,0.00807663759730891,2780.4432039828466,14235.799984569998,0.16222360267595415,23417.06638007896,20544.850814119738,83883.6,1.2484079e+07
