datetime,day_of_week,month,is_holiday,staleness,rm_id,rolling_7_avg,rolling_30_avg,rolling_100_avg,rolling_200_avg,rolling_500_avg,rolling_7_cumulative_avg,rolling_30_cumulative_avg,rolling_100_cumulative_avg,rolling_7_freq,rolling_30_freq,rolling_100_freq,shifted_30_rolling_7_avg,shifted_100_rolling_7_avg,shifted_100_rolling_30_avg,shifted_30_rolling_7_freq,shifted_100_rolling_7_freq,shifted_100_rolling_30_freq,stale,x_stale,xx_stale,x_stale_30,rolling_7_short_decay,rolling_30_medium_decay,rolling_100_long_decay,rolling_7_medium_decay,rolling_30_long_decay,rolling_100_very_long_decay,rolling_7_noise,rolling_30_noise,rolling_100_noise,rolling_7_decay,rolling_30_decay,rolling_100_decay,rolling_7_cumulative_decay,rolling_30_cumulative_decay,rolling_100_cumulative_decay,rolling_7_cumulative_short_decay,rolling_7_cumulative_medium_decay,rolling_30_cumulative_medium_decay,rolling_30_cumulative_long_decay,rolling_100_cumulative_long_decay,shifted_30_rolling_7_short_decay,shifted_100_rolling_7_medium_decay,shifted_100_rolling_30_medium_decay,daily_weight
2024-01-25,3,1,0,0.22085889570552147,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,25142.14285714286,26519.366666666665,0.7142857142857143,0.5714285714285714,0.6666666666666666,False,True,True,37471.73333333333,50287.84958831512,37306.57904691645,30445.678987990806,51184.26705293579,37416.600827347145,30468.1012373678,42446.08874477327,44641.65664063589,34380.57491272099,40056.312007011395,29195.76768916155,23756.43300613497,25001752.41269841,23212682.696296297,18384639.781111114,5401241.135120812,5497522.183600462,5104131.740739626,5115417.127540528,4051453.3563569584,1010058.4596938111,184957.90498663962,195089.437209434,74752.0
2024-01-26,4,1,0,0.22699386503067484,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,25787.14285714286,27419.866666666665,0.7142857142857143,0.5714285714285714,0.7,False,True,True,37471.73333333333,50257.00760854724,37302.00183337125,30444.433791410625,51177.98716004717,37415.07052731966,30467.478174183656,42197.067400382046,44840.82117694985,34488.63143807435,39740.907975460126,28965.879754601225,23569.374478527607,24326029.374517374,22585312.893693693,17887757.624864865,5397928.506500289,5496847.682382536,5103505.505326542,5115103.307895368,4051204.8085605665,1009438.981970399,189679.56559295123,201689.20716663805,45680.0
2024-01-27,5,1,0,0.2331288343558282,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,29451.428571428572,25997.333333333332,0.7142857142857143,0.7142857142857143,0.7,False,True,True,37471.73333333333,50226.18454443639,37297.425181412895,30443.188645757687,51171.70803765028,37413.54028987985,30466.855123740956,41948.046055990824,45039.98571326381,34596.687963427714,39425.50394390886,28735.991820040897,23382.315950920245,23685870.70676692,21990962.554385968,17417027.161052633,5394617.909543989,5496173.263920419,5102879.346747446,5114789.507502356,4050956.276012038,1008819.8841781152,216605.95788907402,191202.17803937494,0.0
2024-01-28,6,1,0,0.2392638036809816,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,33233.0,26606.266666666666,0.7142857142857143,0.7142857142857143,0.7,False,True,True,37471.73333333333,50195.38038438145,37292.84909097248,30441.94355102991,51165.42968565059,37412.01011502515,30466.232086039447,41699.02471159961,45239.15024957777,34704.74448878107,39110.09991235758,28506.10388548057,23195.257423312887,23078540.688644685,21427091.719658118,16970436.721025642,5391309.343005875,5495498.928203956,5102253.2649929095,5114475.726360311,4050707.758710437,1008201.1660839437,244388.23359344987,195656.68200833365,0.0
2024-01-29,0,1,0,0.24539877300613497,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,33233.0,25691.6,0.7142857142857143,0.7142857142857143,0.6666666666666666,False,True,True,37471.73333333333,50164.59511678839,37288.27356198111,30440.698507225214,51159.15210395358,37410.48000275302,30465.609061078867,41450.00336720839,45438.31478589173,34812.801014134435,38794.695880806314,28276.215950920243,23008.198895705522,22501577.17142857,20891414.426666666,16546175.803000001,5388002.805640674,5494824.675222997,5101627.260053508,5114161.964468053,4050459.2566548293,1007582.8274550132,244358.24914669365,188907.2426135827,31382.0
2024-01-30,1,1,0,0.25153374233128833,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,33233.0,24874.7,0.7142857142857143,0.7142857142857143,0.6333333333333333,False,True,True,37471.73333333333,50133.82873007029,37283.69859436989,30439.45351434151,51152.87529246474,37408.94995306088,30464.986048858947,41200.982022817174,45637.47932220569,34920.85753948779,38479.29184925504,28046.328016359916,22821.14036809816,21952758.216027874,20381867.733333334,16142610.539512197,5384698.296203877,5494150.50496739,5101001.331919816,5113848.2218244,4050210.7698442787,1006964.8680585935,244328.2683787849,182878.23481003102,7623.0
2024-01-31,2,1,0,0.25766871165644173,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,29672.714285714286,26429.9,0.7142857142857143,0.7142857142857143,0.6666666666666666,False,True,True,37471.73333333333,50103.08121264735,37279.12418806995,30438.20857237672,51146.599251089574,37407.41996594619,30464.363049379437,40951.96067842595,45836.64385851965,35028.914064841156,38163.88781770377,27816.440081799585,22634.081840490795,21430073.49659864,19896585.16825397,15758262.66952381,5381395.813451736,5493476.417426984,5100375.480582411,5113534.4984281715,4049962.2982778493,1006347.2876620983,218126.36228793013,194288.1897194457,48104.0
2024-02-01,3,2,0,0.26380368098159507,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,26156.428571428572,27112.766666666666,0.7142857142857143,0.7142857142857143,0.7,False,True,True,37471.73333333333,50072.35255294685,37274.55034301244,30436.963681328758,51140.3239797336,37405.890041406376,30463.740062640074,40702.93933403473,46035.80839483361,35136.97059019451,37848.4837861525,27586.55214723926,22447.023312883437,20931699.69435216,19433873.88527132,15391791.444651166,5378095.356141269,5492802.412591632,5099749.706031871,5113220.794278187,4049713.8419546075,1005730.0860330842,192254.289676863,199283.54065770065,59546.0
2024-02-02,4,2,0,0.26993865030674846,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,22297.14285714286,25513.633333333335,0.7142857142857143,0.5714285714285714,0.6666666666666666,False,True,True,37471.73333333333,50041.64273940321,37269.977059128476,30435.71884119555,51134.049478302324,37404.36017943888,30463.117088640593,40453.917989643516,46234.97293114757,35245.02711554788,37533.079754601225,27356.664212678934,22259.964785276075,20455979.246753246,18992194.933333334,15041978.002727274,5374796.923030254,5492128.490451187,5099124.008258773,5112907.109373265,4049465.400873617,1005113.2629392494,163867.76215662507,187506.62475477997,72815.0
2024-02-03,5,2,0,0.27607361963190186,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,27477.714285714286,25915.5,0.7142857142857143,0.5714285714285714,0.6666666666666666,False,True,True,37471.73333333333,50010.951760457894,37265.40433634921,30434.474051975,51127.7757467013,37402.83038004115,30462.494127380738,40204.896645252295,46434.137467461536,35353.08364090124,37217.67572304996,27126.77627811861,22072.906257668714,20001401.930158727,18570146.157037035,14707711.824888889,5371500.512877232,5491454.650995501,5098498.387253698,5112593.443712226,4049216.975033943,1004496.8181484343,201916.41287732392,190436.68419839465,0.0
2024-02-04,6,2,0,0.2822085889570552,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,25628.0,26553.0,0.7142857142857143,0.5714285714285714,0.6666666666666666,False,True,True,37471.73333333333,49980.27960455949,37260.83217460581,30433.22931366504,51121.50278483608,37401.30064321063,30461.871178860245,39955.87530086108,46633.30200377549,35461.1401662546,36902.27169149869,26896.888343558283,21885.847730061352,19566588.844720498,18166447.327536233,14387978.959130436,5368206.124441505,5490780.894214433,5097872.843007227,5112279.797293888,4048968.564434651,1003880.7514286233,188300.9219820486,195097.33031798567,0.0
2024-02-05,0,2,0,0.2883435582822086,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,25628.0,24950.6,0.7142857142857143,0.5714285714285714,0.6333333333333333,False,True,True,37471.73333333333,49949.62626016365,37256.26057382944,30431.984626263577,51115.2305926122,37399.77096894474,30461.248243078855,39706.85395646986,46832.46654008945,35569.19669160796,36586.86765994741,26667.000408997952,21698.789202453987,19150278.443768997,17779927.171631206,14081851.747234043,5364913.756483137,5490107.220097835,5097247.375509944,5111966.170117073,4048720.1690748055,1003265.0625479412,188277.81899183383,183301.2545082585,110708.0
2024-02-06,1,2,0,0.294478527607362,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,25628.0,24359.2,0.7142857142857143,0.5714285714285714,0.6,False,True,True,37471.73333333333,49918.991715733115,37251.689533951256,30430.73998976854,51108.959169935246,37398.24135724094,30460.62532003631,39457.83261207864,47031.63107640341,35677.25321696132,36271.463628396144,26437.11247443762,21511.730674846625,18751314.309523806,17409512.02222222,13788479.835833333,5361623.40776295,5489433.628635568,5096621.98475243,5111652.562180597,4048471.788953471,1002649.7512746571,188254.71883616783,178934.53828133212,65248.0
2024-02-07,2,2,0,0.3006134969325153,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,26081.428571428572,26020.2,0.7142857142857143,0.5714285714285714,0.6333333333333333,False,False,True,0.0,49888.37595973771,37247.11905490246,30429.495404177833,51102.688516710805,37396.71180809667,30460.002409732348,39208.81126768742,47230.79561271737,35785.30974231468,35956.05959684487,26207.224539877298,21324.672147239264,18368634.425655976,17054215.8585034,13507082.288163267,5358335.077042528,5488760.119817489,5095996.670725271,5111338.973483283,4048223.424069714,1002034.8173771797,191561.94753472382,191112.23810429504,81078.0
2024-02-08,3,2,0,0.3067484662576687,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,27522.285714285714,27039.266666666666,0.7142857142857143,0.5714285714285714,0.6666666666666666,False,False,True,0.0,49857.778980654315,37242.54913661424,30428.25086948938,51096.41863284446,37395.18232150936,30459.379512166703,38959.7899232962,47429.96014903133,35893.36626766804,35640.6555652936,25977.33660531697,21137.613619631902,18001261.737142857,16713131.541333333,13236940.6424,5355048.763084214,5488086.6936334595,5095371.433419053,5111025.404023948,4047975.074422599,1001420.2606240619,202119.9022438142,198572.67641743642,38932.0
2024-02-09,4,2,0,0.3128834355828221,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,27522.285714285714,25899.933333333334,0.7142857142857143,0.5714285714285714,0.6333333333333333,False,False,True,0.0,49827.20076696689,37237.97977901778,30427.006385701105,51090.14951824184,37393.652897476466,30458.756627339124,38710.76857890498,47629.12468534529,36001.422793021404,35325.25153374233,25747.448670756647,20950.55509202454,17648295.820728287,16385423.079738561,12977392.786666667,5351764.464651111,5487413.350073341,5094746.272824362,5110711.853801414,4047726.740011191,1000806.0807839982,202095.1037772183,190182.23156175384,106684.0
2024-02-10,5,2,0,0.31901840490797545,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,20591.714285714286,25089.533333333333,0.7142857142857143,0.5714285714285714,0.6333333333333333,False,False,True,0.0,49796.64130716644,37233.410982044305,30425.76195281092,51083.88117280853,37392.12353599542,30458.133755249346,38461.747234513765,47828.28922165925,36109.47931837476,35009.84750219106,25517.56073619632,20763.49656441718,17308905.516483516,16070318.789743591,12727827.540769232,5348482.180507078,5486740.089126995,5094121.188931786,5110398.3228145,4047478.420834556,1000192.277625824,151185.6282007612,184208.89128670035,0.0
2024-02-11,6,2,0,0.32515337423312884,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,16771.714285714286,25272.033333333333,0.7142857142857143,0.5714285714285714,0.6333333333333333,False,False,True,0.0,49766.10058975106,37228.84274562503,30424.517570816744,51077.61359645018,37390.59423706368,30457.510895897107,38212.72589012254,48027.45375797321,36217.535843728125,34694.44347063979,25287.67280163599,20576.438036809817,16982322.393530995,15767105.227672955,12487679.851320755,5345201.909416735,5486066.910784287,5093496.181731917,5110084.811062025,4047230.1168917585,999578.8509185165,123123.84595377235,185526.05214139054,0.0
2024-02-12,0,2,0,0.3312883435582822,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,16771.714285714286,24258.233333333334,0.7142857142857143,0.5714285714285714,0.6,False,False,True,0.0,49735.57860322588,37224.27506969117,30423.2732397165,51071.34678907242,37389.06500067866,30456.888049282144,37963.70454573133,48226.61829428717,36325.59236908148,34379.03943908852,25057.784867075665,20389.379509202456,16667834.941798942,15475121.797530865,12256426.520740742,5341923.650145459,5485393.815035081,5092871.251215342,5109771.31854281,4046981.828181865,998965.800431196,123108.73966019532,178061.73424939302,127104.0
2024-02-13,1,2,0,0.3374233128834356,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,16771.714285714286,23377.333333333332,0.7142857142857143,0.5714285714285714,0.5666666666666667,False,False,True,0.0,49705.07533610306,37219.70795417396,30422.0289595081,51065.08075058092,37387.53582683782,30456.265215404204,37714.68320134011,48425.78283060113,36433.648894434846,34063.635407537244,24827.896932515334,20202.32098159509,16364783.397402596,15193755.946666667,12033582.40218182,5338647.401459382,5484720.801869244,5092246.397372655,5109457.845255676,4046733.55470394,998353.1259331226,123093.63522003758,171574.64602182168,106140.0
2024-02-14,2,2,0,0.34355828220858897,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,17510.285714285714,25210.666666666668,0.7142857142857143,0.5714285714285714,0.6,False,False,True,0.0,49674.59077690184,37215.14139900465,30420.784730189465,51058.81548088133,37386.0067155386,30455.642394263024,37465.661856948886,48624.94736691509,36541.70541978821,33748.231375985975,24598.008997955007,20015.26245398773,16072555.122448977,14922438.876190476,11818697.002142858,5335373.162125396,5484047.871276644,5091621.620194446,5109144.391199441,4046485.29645705,997740.8271936992,128498.50855948673,185007.43616159674,86469.0
2024-02-15,3,2,0,0.3496932515337423,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,21658.85714285714,27197.733333333334,0.7142857142857143,0.5714285714285714,0.6333333333333333,False,False,True,0.0,49644.12491414848,37210.57540411448,30419.540551758517,51052.55097987933,37384.47766677843,30455.01958585834,37216.64051255767,48824.11190322905,36649.76194514157,33432.82734443471,24368.121063394683,19828.20392638037,15790580.471177945,14660641.702923978,11611351.440701757,5332100.930911146,5483375.02324715,5090996.919671312,5108830.956372927,4046237.05344026,997128.9039824702,158923.12769017427,199564.9548315206,40568.0
2024-02-16,4,2,0,0.3558282208588957,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,29472.85714285714,27563.2,0.7142857142857143,0.7142857142857143,0.6333333333333333,False,False,True,0.0,49613.677736376296,37206.009969434715,30418.296424213167,51046.2872474806,37382.94868055478,30454.396790189894,36967.61916816645,49023.27643954301,36757.81847049493,33117.42331288344,24138.233128834356,19641.14539877301,15518329.08374384,14407872.018390805,11411155.726206897,5328830.706585037,5482702.2577706305,5090372.295793846,5108517.540774953,4045988.8256526357,996517.3560691199,216232.27530113235,202221.77380670447,129281.0
2024-02-17,5,2,0,0.3619631901840491,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,32985.71428571428,26534.866666666665,0.7142857142857143,0.7142857142857143,0.6333333333333333,False,False,True,0.0,49583.24923212562,37201.44509489662,30417.05234755134,51040.02428359084,37381.419756865056,30453.774007257427,36718.59782377523,49222.440975856975,36865.87499584829,32802.01928133216,23908.345194274025,19454.086871165644,15255306.556900725,14163670.797740113,11217746.307118645,5325562.487916225,5482029.574836958,5089747.748552646,5108204.14440434,4045740.613093242,995906.1832234758,241975.2149867292,194653.35844164586,0.0
2024-02-18,6,2,0,0.36809815950920244,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,36439.42857142857,27377.4,0.7142857142857143,0.7142857142857143,0.6333333333333333,False,False,True,0.0,49552.83938994382,37196.880780431464,30415.808321770957,51033.76208811578,37379.89089570673,30453.151237060676,36469.57647938401,49421.60551217093,36973.93152120165,32486.615249780894,23678.4572597137,19267.028343558282,15001051.447619047,13927609.617777778,11030783.868666667,5322296.273674623,5481356.9744360065,5089123.277938307,5107890.767259909,4045492.4157611467,995295.385215505,267278.03006686026,200809.3383245277,0.0
2024-02-19,0,2,0,0.37423312883435583,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,36439.42857142857,27377.4,0.7142857142857143,0.7142857142857143,0.6333333333333333,False,False,True,0.0,49522.44819838528,37192.31702597054,30414.56434686993,51027.50066096111,37378.36209707724,30452.528479599383,36220.55513499279,49620.77004848489,37081.98804655501,32171.211218229622,23448.56932515337,19079.96981595092,14755132.57142857,13699288.14863388,10849951.346229509,5319032.062630898,5480684.456557648,5088498.883941429,5107577.409340479,4045244.233655414,994684.9618153161,267245.23722841695,200784.7006534556,65676.0
2024-02-20,1,2,0,0.3803680981595092,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,36439.42857142857,26150.166666666668,0.7142857142857143,0.7142857142857143,0.6,False,False,True,0.0,49492.075646011406,37187.75383144514,30413.320422846184,51021.24000203258,37376.833360974015,30451.905734873286,35971.53379060158,49819.93458479885,37190.04457190837,31855.807186678354,23218.681390593043,18892.91128834356,14517146.56221198,13478331.888172042,10674952.130967742,5315769.853556473,5480012.021191758,5087874.566552611,5107264.070644872,4044996.066775111,994074.9127931595,267212.4484133881,191760.69261681684,37812.0
2024-02-21,2,2,0,0.38650306748466257,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,39114.857142857145,28607.766666666666,0.7142857142857143,0.7142857142857143,0.6333333333333333,False,False,True,0.0,49461.72172139063,37183.19119678655,30412.076549697635,51014.98011123594,37375.304687394506,30451.283002882126,35722.512446210356,50019.09912111281,37298.10109726173,31540.403155127082,22988.79345603272,18705.852760736198,14286715.664399093,13264390.112169312,10505508.446349207,5312509.64522352,5479339.668328214,5087250.325762455,5106950.751171909,4044747.9151193025,993465.237919425,286796.329792536,209756.67771445544,12880.0
2024-02-22,3,2,0,0.39263803680981596,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,33297.42857142857,29237.433333333334,0.7142857142857143,0.7142857142857143,0.6666666666666666,False,False,True,0.0,49431.386413098386,37178.6291219261,30410.832727422203,51008.72098847694,37373.77607633616,30450.66028362564,35473.491101819134,50218.263657426774,37406.157622615094,31224.999123575813,22758.905521472392,18518.794233128836,14063485.732142856,13057134.016666668,10341359.876875,5309251.436404969,5478667.397956893,5086626.161561562,5106637.4509204095,4044499.7786870548,992855.9369646447,244112.06757521816,214347.19159415236,42073.0
2024-02-23,4,2,0,0.3987730061349693,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,30543.714285714286,28032.233333333334,0.7142857142857143,0.7142857142857143,0.6666666666666666,False,False,True,0.0,49401.06970971712,37174.06760679509,30409.588956017808,51002.46263366135,37372.24752779641,30450.03757710357,35224.46975742792,50417.42819374073,37514.21414796845,30909.595092024545,22529.017586912065,18331.735705521474,13847124.413186813,12856255.031794872,10182262.032615386,5305995.2258744985,5477995.210067674,5086002.073940535,5106324.169889194,4044251.6574774343,992247.0096994911,223896.40173767816,205486.34384456158,46340.0
2024-02-24,5,2,0,0.4049079754601227,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,35648.42857142857,28986.333333333332,0.7142857142857143,0.7142857142857143,0.6666666666666666,False,False,False,0.0,49370.77159983626,37169.50665132485,30408.345235482368,50996.205046694944,37370.7190417727,30449.414883315647,34975.4484130367,50616.59273005469,37622.270673321815,30594.19106047327,22299.129652351738,18144.677177914113,13637319.497835496,12661463.28888889,10027985.335151516,5302741.012406541,5477323.104650436,5085378.062889978,5106010.908077084,4044003.551489507,991638.455894776,261283.7305340326,212454.17010909793,0.0
2024-02-25,6,2,0,0.4110429447852761,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,36081.28571428572,29779.366666666665,0.7142857142857143,0.7142857142857143,0.6666666666666666,False,False,False,0.0,49340.492072052264,37164.94625544672,30407.101565813802,50989.94822748352,37369.19061826249,30448.792202261626,34726.427068645484,50815.75726636865,37730.32719867518,30278.787028921997,22069.241717791407,17957.618650306747,13433777.41577825,12472486.224875621,9878313.912238806,5299488.794776281,5476651.081695061,5084754.128400498,5105697.665482903,4043755.4607223393,991030.2753214542,264423.89299929666,218239.89664358814,0.0
2024-02-26,0,2,0,0.4171779141104294,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,36081.28571428572,28924.366666666665,0.7142857142857143,0.7142857142857143,0.6333333333333333,False,False,False,0.0,49310.23111496857,37160.38641909204,30405.85794701003,50983.692175932876,37367.662257263204,30448.169533941236,34477.40572425426,51014.92180268261,37838.383724028536,29963.382997370725,21839.35378323108,17770.560122699386,13236221.865546219,12289067.309803922,9733044.590000002,5296238.571759655,5475979.141191433,5084130.2704627,5105384.442105467,4043507.3851749967,990422.4677506188,264391.4503402368,211947.96975167026,136228.0
2024-02-27,1,2,0,0.4233128834355828,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,36081.28571428572,26814.766666666666,0.7142857142857143,0.7142857142857143,0.6,False,False,False,0.0,49279.98871719559,37155.82714219216,30404.614379068975,50977.43689194883,37366.13395877229,30447.54687835422,34228.38437986304,51214.086338996574,37946.4402493819,29647.978965819457,21609.465848670756,17583.501595092024,13044392.563146997,12110964.885024155,9591985.972753624,5292990.342133348,5475307.283129434,5083506.489067192,5105071.237943601,4043259.3248465466,989815.0329535038,264359.01166162704,196465.4272597191,44212.0
2024-02-28,2,2,0,0.4294478527607362,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,33785.857142857145,28736.766666666666,0.7142857142857143,0.7142857142857143,0.6333333333333333,False,False,False,0.0,49249.76486735076,37151.26842467844,30403.37086198856,50971.18237543721,37364.60572278719,30446.924235500315,33979.36303547182,51413.250875310536,38054.49677473526,29332.57493426819,21379.57791411043,17396.443067484663,12858044.097959181,11937951.100952381,9454957.601714285,5289744.104674795,5474635.507498951,5082882.784204585,5104758.052996124,4043011.279736054,989207.9707014846,247510.58038920665,210521.63235348312,28380.0
2024-02-29,3,2,0,0.43558282208588955,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,36236.71428571428,29938.3,0.7142857142857143,0.7142857142857143,0.6666666666666666,False,False,False,0.0,49219.55955405845,37146.710266482245,30402.12739576669,50964.928626303845,37363.07754930536,30446.301605379267,33730.341691080605,51612.41541162449,38162.55330008862,29017.17090271692,21149.6899795501,17209.384539877305,12676944.88531187,11769810.94460094,9321789.184788734,5286499.858162183,5473963.814289867,5082259.155865485,5104444.887261858,4042763.2498425865,988601.2807660752,265432.6550517473,219296.99238400708,30770.0
2024-03-01,4,3,0,0.44171779141104295,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,38180.71428571428,30017.433333333334,0.7142857142857143,0.7142857142857143,0.6666666666666666,False,False,False,0.0,49189.37276595004,37142.15266753496,30400.883980401297,50958.67564445458,37361.54943832423,30445.678987990806,33481.32034668939,51811.57994793845,38270.60982544198,28701.766871165644,20919.802044989774,17022.32601226994,12500876.206349205,11606341.348148149,9192319.890555557,5283257.601374447,5473292.203492072,5081635.604040506,5104131.740739626,4042515.2351652104,987994.9629189312,279638.0730142408,219849.6641878563,61952.0
2024-03-02,5,3,0,0.44785276073619634,3865,51410.857142857145,37471.73333333333,30490.54,28432.695,11373.078,5521859.428571428,5126727.466666667,4060411.24,0.7142857142857143,0.6666666666666666,0.66,51410.857142857145,36017.42857142857,31287.233333333334,0.7142857142857143,0.7142857142857143,0.6666666666666666,False,False,False,0.0,49159.20449166386,37137.59562776796,30399.640615890297,50952.42342979529,37360.02138984125,30445.056383334682,33232.29900229817,52010.74448425241,38378.66635079534,28386.362839614372,20689.914110429443,16835.267484662574,12329631.326810174,11447350.370776255,9066397.700273972,5280017.333091273,5472620.675095456,5081012.128720259,5103818.613428246,4042267.235702991,987389.0169318476,263761.66019253025,229121.6484393171,0.0
